model,eta_target,grid,variant,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
M2,0.1,32,aligned_guard_1p1,3969,0.002248213616948317,4.908011469284561e-07,0.10577492791107618,9,9,1.275780652802164e-07,0
M2,0.1,32,aligned_guard_1p1,3970,0.0022486776221304723,4.640051821553282e-07,0.10561463020680745,9,9,1.295904768774087e-07,0
M2,0.1,32,aligned_guard_1p1,3971,0.002249116960109734,4.393379792617221e-07,0.1054455100847098,9,9,1.3000061487748114e-07,0
M2,0.1,32,aligned_guard_1p1,3972,0.0022495336094093665,4.1664929963236877e-07,0.10527943946008661,9,9,1.290191743237488e-07,0
M2,0.1,32,aligned_guard_1p1,3973,0.0022499293650305677,3.9575562120116364e-07,0.10511578102861646,9,9,1.3015240766338194e-07,0
M2,0.1,32,aligned_guard_1p1,3974,0.0022503058599938628,3.7649496329521074e-07,0.10495295826609244,9,9,1.3092988317739715e-07,0
M2,0.1,32,aligned_guard_1p1,3975,0.002250664587341348,3.58727347485208e-07,0.10478940619656273,9,9,1.298922908195606e-07,0
M2,0.1,32,aligned_guard_1p1,3976,0.002251006919033554,3.423316922059006e-07,0.10462362332482376,9,9,1.2791206515981853e-07,0
M2,0.1,32,aligned_guard_1p1,3977,0.0022513341220889702,3.272030554161438e-07,0.10445415175458564,9,9,1.2822393458716196e-07,0
M2,0.1,32,aligned_guard_1p1,3978,0.0022516473724958903,3.1325040692006695e-07,0.104279554010954,9,9,1.2477546795484796e-07,0
M2,0.1,32,aligned_guard_1p1,3979,0.0022519477673430786,3.003948471885119e-07,0.104098391395526,9,9,1.2554288182616467e-07,0
M2,0.1,32,aligned_guard_1p1,3980,0.002252236335536267,2.885681931886437e-07,0.10390920353871873,9,9,1.2124044193620638e-07,0
M2,0.1,32,aligned_guard_1p1,3981,0.002252514047407171,2.777118709038293e-07,0.10371048846146651,9,9,1.1601361497528044e-07,0
M2,0.1,32,aligned_guard_1p1,3982,0.002252781823477869,2.677760706980112e-07,0.1035006824475832,9,9,1.1331283208082974e-07,0
M2,0.1,32,aligned_guard_1p1,3983,0.0022530405426132074,2.587191353386713e-07,0.10327813899409352,9,9,1.1279902412249293e-07,0
M2,0.1,32,aligned_guard_1p1,3984,0.0022532910497755736,2.5050716236614943e-07,0.10304110601771567,9,9,1.0239536314037238e-07,0
M2,0.1,32,aligned_guard_1p1,3985,0.002253534163589126,2.4311381355231204e-07,0.10278770034089531,9,9,9.998315743754074e-08,0
M2,0.1,32,aligned_guard_1p1,3986,0.002253770683924483,2.3652033535727072e-07,0.10251587824622202,8,8,1.958039889855049e-06,0
M2,0.1,32,aligned_guard_1p1,3987,0.0022540013997310523,2.3071580656920053e-07,0.10222340055580494,8,8,1.7537611372430976e-06,0
M2,0.1,32,aligned_guard_1p1,3988,0.0022542270973749524,2.25697643900283e-07,0.10190779021723803,8,8,1.545821687383631e-06,0
M2,0.1,32,aligned_guard_1p1,3989,0.0022544485697897887,2.2147241483615795e-07,0.10156627975919115,8,8,1.3362470481237733e-06,0
M2,0.1,32,aligned_guard_1p1,3990,0.0022546666268214743,2.1805703168537685e-07,0.10119574508739772,8,8,1.1314610708723962e-06,0
M2,0.1,32,aligned_guard_1p1,3991,0.0022548821072564443,2.154804349699208e-07,0.10079262093245807,8,8,9.370255888748602e-07,0
M2,0.1,32,aligned_guard_1p1,3992,0.002255095893179438,2.1378592299362467e-07,0.10035279165230669,8,8,7.553013534500744e-07,0
M2,0.1,32,aligned_guard_1p1,3993,0.0022553089275350086,2.1303435557062616e-07,0.09987144892398706,8,8,5.906951680127133e-07,0
M2,0.1,32,aligned_guard_1p1,3994,0.002255522236101036,2.1330856602748228e-07,0.09934290491385123,8,8,4.5022381289878955e-07,0
M2,0.1,32,aligned_guard_1p1,3995,0.0022557369555781972,2.14719477160911e-07,0.09876034553197727,8,8,3.347623850318535e-07,0
M2,0.1,32,aligned_guard_1p1,3996,0.0022559543702460015,2.174146678044861e-07,0.09811550303897318,8,8,2.3802917437751614e-07,0
M2,0.1,32,aligned_guard_1p1,3997,0.002256175960780698,2.2159053469676985e-07,0.0973982202710116,8,8,1.7124432628899598e-07,0
M2,0.1,32,aligned_guard_1p1,3998,0.0022564034706202825,2.2750983958453434e-07,0.09659586997525295,8,8,1.2237579386508052e-07,0
M2,0.1,32,aligned_guard_1p1,3999,0.002256638998122279,2.3552750199653512e-07,0.09569258285506607,8,8,9.077148833951662e-08,0
M2,0.1,32,aligned_guard_1p1,4000,0.0022568851274407374,2.4612931845852674e-07,0.0946682297774745,7,7,1.840379796551359e-06,0
M2,0.1,32,aligned_guard_1p1,4001,0.0022571451189067624,2.59991466025164e-07,0.09349710594517581,7,7,1.0326580265244147e-06,0
M2,0.1,32,aligned_guard_1p1,4002,0.0022574231932529112,2.780743461488701e-07,0.0921463014086955,7,7,5.324129594486144e-07,0
M2,0.1,32,aligned_guard_1p1,4003,0.0022577249680847795,3.0177483186821574e-07,0.09057387400438882,7,7,3.362773647843296e-07,0
M2,0.1,32,aligned_guard_1p1,4004,0.0022580569203998345,3.3195231505503733e-07,0.08843469326104116,7,7,5.78640393814324e-07,0
M2,0.1,32,aligned_guard_1p1,4005,0.002258422067946395,3.651475465605411e-07,0.08446819068064677,7,7,1.3714512102548059e-06,0
M2,0.1,32,aligned_guard_1p1,4006,0.0022588237302476116,4.0166230121659527e-07,0.0788573016517915,8,8,1.0135996077782514e-07,0
M2,0.1,32,aligned_guard_1p1,4007,0.0022592655587789496,4.418285313382548e-07,0.08342917554762455,8,8,2.5442510628587575e-07,0
M2,0.1,32,aligned_guard_1p1,4008,0.0022597515701634216,4.860113844720804e-07,0.09488733757119726,8,8,7.301667781809689e-07,0
M2,0.1,32,aligned_guard_1p1,4009,0.002260263768520876,5.121983574546068e-07,0.10384798237202238,8,8,1.5305911775257676e-06,0
M2,0.1,32,aligned_guard_1p1,4010,0.0022607569878841756,4.932193632994433e-07,0.1043448366659176,8,8,1.5681808257983458e-06,0
M2,0.1,32,aligned_guard_1p1,4011,0.00226122966998236,4.7268209818430315e-07,0.10417266554677322,8,8,1.5094073429011298e-06,0
M2,0.1,32,aligned_guard_1p1,4012,0.002261683418665571,4.5374868321101977e-07,0.10394156561106761,8,8,1.4356301277799661e-06,0
M2,0.1,32,aligned_guard_1p1,4013,0.002262119960755873,4.3654209030184647e-07,0.10369708909961749,8,8,1.350018358230409e-06,0
M2,0.1,32,aligned_guard_1p1,4014,0.002262540938908772,4.209781528992378e-07,0.10344067349322596,8,8,1.2554095374530604e-06,0
M2,0.1,32,aligned_guard_1p1,4015,0.0022629479143650238,4.069754562520385e-07,0.10317032915448339,8,8,1.1545606118691194e-06,0
M2,0.1,32,aligned_guard_1p1,4016,0.0022633423838404896,3.944694754658083e-07,0.10288372714469579,8,8,1.045696266893148e-06,0
M2,0.1,32,aligned_guard_1p1,4017,0.0022637257967342613,3.83412893771846e-07,0.10257838523014279,8,8,9.318989154560439e-07,0
M2,0.1,32,aligned_guard_1p1,4018,0.002264099572255207,3.7377552094588794e-07,0.10225162953537469,8,8,8.178415690950599e-07,0
M2,0.1,32,aligned_guard_1p1,4019,0.002264465117061333,3.65544806126124e-07,0.10190053150630643,8,8,7.033453993749297e-07,0
M2,0.1,32,aligned_guard_1p1,4020,0.00226482384414619,3.5872708485676657e-07,0.1015218308369466,8,8,5.927312482417259e-07,0
M2,0.1,32,aligned_guard_1p1,4021,0.0022651771938463476,3.533497001575112e-07,0.10111183989296643,8,8,4.897189551952048e-07,0
M2,0.1,32,aligned_guard_1p1,4022,0.0022655266580639223,3.4946421757487084e-07,0.10066632253571385,8,8,3.9334905876212693e-07,0
M2,0.1,32,aligned_guard_1p1,4023,0.0022658738091356732,3.47151071750823e-07,0.1001803378700059,8,8,3.084209914800729e-07,0
M2,0.1,32,aligned_guard_1p1,4024,0.002266220335289539,3.465261538659278e-07,0.09964803616690551,8,8,2.3526558281389006e-07,0
M2,0.1,32,aligned_guard_1p1,4025,0.0022665680853980164,3.4775010847731487e-07,0.0990623896075137,8,8,1.7291499795504908e-07,0
M2,0.1,32,aligned_guard_1p1,4026,0.002266919126908175,3.5104151015850186e-07,0.09841483400871841,8,8,1.2657021645132368e-07,0
M2,0.1,32,aligned_guard_1p1,4027,0.002267275822637731,3.566957295557737e-07,0.09769478857275728,8,8,9.19041235368267e-08,0
M2,0.1,32,aligned_guard_1p1,4028,0.002267640934978693,3.651123409619009e-07,0.0968890079567663,8,8,6.805041080461908e-08,0
M2,0.1,32,aligned_guard_1p1,4029,0.002268017770647322,3.7683566862901613e-07,0.09598070342241458,7,7,1.5911608536511499e-06,0
M2,0.1,32,aligned_guard_1p1,4030,0.002268410386720337,3.9261607301474825e-07,0.09494834653064103,7,7,9.542724699980124e-07,0
M2,0.1,32,aligned_guard_1p1,4031,0.002268823891628385,4.1350490804813133e-07,0.09376404018269145,7,7,5.241477214160509e-07,0
M2,0.1,32,aligned_guard_1p1,4032,0.0022692648974844067,4.41005856021617e-07,0.09239131289622919,7,7,2.610488367020322e-07,0
M2,0.1,32,aligned_guard_1p1,4033,0.002269742221425584,4.773239411771752e-07,0.09078218127581338,7,7,1.4041033955219876e-07,0
M2,0.1,32,aligned_guard_1p1,4034,0.002270267277760879,5.250563352948928e-07,0.0887624349860511,7,7,1.6602266904545218e-07,0
M2,0.1,32,aligned_guard_1p1,4035,0.002270844839729703,5.775619688243821e-07,0.08477623095435967,7,7,2.828421512387078e-07,0
M2,0.1,32,aligned_guard_1p1,4036,0.00227148015789541,6.353181657068203e-07,0.07895822639467005,7,7,5.115956683524507e-07,0
M2,0.1,32,aligned_guard_1p1,4037,0.0022721790078776877,6.988499822775024e-07,0.07944648573502168,7,7,1.0574119032016992e-06,0
M2,0.1,32,aligned_guard_1p1,4038,0.002272947742858193,7.687349805052527e-07,0.08548331706212584,8,8,7.597793481213385e-08,0
M2,0.1,32,aligned_guard_1p1,4039,0.002273793351336749,8.456084785557781e-07,0.09127647235658275,8,8,2.4565599336048924e-07,0
M2,0.1,32,aligned_guard_1p1,4040,0.0022747197767963704,9.264254596215165e-07,0.10095797251073757,8,8,8.893747668803665e-07,0
M2,0.1,32,aligned_guard_1p1,4041,0.002275637411567139,9.176347707685838e-07,0.1074234490535823,8,8,1.5000804778688424e-06,0
M2,0.1,32,aligned_guard_1p1,4042,0.0022764916336004597,8.542220333205574e-07,0.10737140099438565,8,8,1.5090487574586893e-06,0
M2,0.1,32,aligned_guard_1p1,4043,0.0022772872104723355,7.955768718759886e-07,0.10679742005760381,8,8,1.457127826971655e-06,0
M2,0.1,32,aligned_guard_1p1,4044,0.002278032150632357,7.449401600215386e-07,0.10627556073798047,8,8,1.4063820180490197e-06,0
M2,0.1,32,aligned_guard_1p1,4045,0.0022787331021539,7.009515215432912e-07,0.1058284381958916,8,8,1.3590351768586343e-06,0
M2,0.1,32,aligned_guard_1p1,4046,0.002279395449187923,6.623470340229429e-07,0.10543509560161349,8,8,1.3088548019030217e-06,0
M2,0.1,32,aligned_guard_1p1,4047,0.0022800236527573737,6.282035694505567e-07,0.10507767079226381,8,8,1.255963757528183e-06,0
M2,0.1,32,aligned_guard_1p1,4048,0.002280621499630752,5.978468733785516e-07,0.10474318559083924,8,8,1.197036031229258e-06,0
M2,0.1,32,aligned_guard_1p1,4049,0.002281192273633859,5.707740031069276e-07,0.10442206043239433,8,8,1.1317206652819423e-06,0
M2,0.1,32,aligned_guard_1p1,4050,0.0022817388765267186,5.466028928594663e-07,0.10410694438249637,8,8,1.059589986127332e-06,0
M2,0.1,32,aligned_guard_1p1,4051,0.002282263916326995,5.250398002761546e-07,0.10379194430017731,8,8,9.821479426361429e-07,0
M2,0.1,32,aligned_guard_1p1,4052,0.002282769774275621,5.058579486262284e-07,0.10347211410694655,8,8,8.98989965051938e-07,0
M2,0.1,32,aligned_guard_1p1,4053,0.0022832586576361207,4.888833604998005e-07,0.1031431043326803,8,8,8.115226515958163e-07,0
M2,0.1,32,aligned_guard_1p1,4054,0.0022837326431377814,4.739855016608227e-07,0.10280090966975743,8,8,7.214142238640288e-07,0
M2,0.1,32,aligned_guard_1p1,4055,0.0022841937144485154,4.610713107339969e-07,0.10244167519925915,8,8,6.31167708431704e-07,0
M2,0.1,32,aligned_guard_1p1,4056,0.002284643796224157,4.5008177564176674e-07,0.10206153522311019,8,8,5.410387954797146e-07,0
M2,0.1,32,aligned_guard_1p1,4057,0.0022850847868232677,4.409905991104992e-07,0.10165646608014274,8,8,4.543235246836018e-07,0
M2,0.1,32,aligned_guard_1p1,4058,0.0022855185915935054,4.338047702374743e-07,0.10122213814580348,8,8,3.7354915497981326e-07,0
M2,0.1,32,aligned_guard_1p1,4059,0.0022859471586818753,4.285670883701435e-07,0.10075375359770238,8,8,3.014035776999062e-07,0
M2,0.1,32,aligned_guard_1p1,4060,0.0022863725195970443,4.253609151688387e-07,0.10024585603893427,8,8,2.3548716209194503e-07,0
M2,0.1,32,aligned_guard_1p1,4061,0.002286796837301512,4.2431770446813654e-07,0.0996920958730623,8,8,1.8158114409940573e-07,0
M2,0.1,32,aligned_guard_1p1,4062,0.0022872224655328703,4.256282313578995e-07,0.0990849312803052,8,8,1.4170475644297488e-07,0
M2,0.1,32,aligned_guard_1p1,4063,0.0022876520245241902,4.2955899132010633e-07,0.09841523834286955,8,8,1.1750684797346693e-07,0
M2,0.1,32,aligned_guard_1p1,4064,0.0022880885006213406,4.3647609715028353e-07,0.09767179462171637,8,8,1.1655393063090997e-07,0
M2,0.1,32,aligned_guard_1p1,4065,0.0022885353810117755,4.468803904348834e-07,0.09684058733868019,8,8,1.4963659157314517e-07,0
M2,0.1,32,aligned_guard_1p1,4066,0.0022889968408218776,4.6145981010215324e-07,0.09590387913595753,8,8,2.2377544983391473e-07,0
M2,0.1,32,aligned_guard_1p1,4067,0.0022894780098989364,4.811690770588828e-07,0.0948389402706039,8,8,3.7506398341129884e-07,0
M2,0.1,32,aligned_guard_1p1,4068,0.0022899853638146234,5.073539156869144e-07,0.09361632660401596,8,8,6.927882211713222e-07,0
M2,0.1,32,aligned_guard_1p1,4069,0.0022905273140642127,5.419502495894236e-07,0.10222235414071178,8,8,1.4191493871436242e-06,0
M2,0.1,32,aligned_guard_1p1,4070,0.0022910574821024517,5.301680382388912e-07,0.10284552580105047,8,8,1.4338823100781923e-06,0
M2,0.1,32,aligned_guard_1p1,4071,0.0022915729814730946,5.15499370642992e-07,0.10262638760327031,8,8,1.349731787943754e-06,0
M2,0.1,32,aligned_guard_1p1,4072,0.002292075288319006,5.02306845911592e-07,0.10233004156255693,8,8,1.2645187509911168e-06,0
M2,0.1,32,aligned_guard_1p1,4073,0.002292566157704224,4.908693852181416e-07,0.10200711282955711,8,8,1.1929232446080401e-06,0
M2,0.1,32,aligned_guard_1p1,4074,0.0022930473686429537,4.812109387296663e-07,0.10165820032201389,8,8,1.148067107038662e-06,0
M2,0.1,32,aligned_guard_1p1,4075,0.0022935207302972084,4.733616542545275e-07,0.10128018631812988,8,8,1.1496093015766456e-06,0
M2,0.1,32,aligned_guard_1p1,4076,0.0022939881086378915,4.673783406831988e-07,0.10086934402943598,8,8,1.2189121287789258e-06,0
M2,0.1,32,aligned_guard_1p1,4077,0.002294451458870988,4.6335023309639757e-07,0.10042148374652425,8,8,1.3800552916052527e-06,0
M2,0.1,32,aligned_guard_1p1,4078,0.002294912864354964,4.6140548397586774e-07,0.1035378928613018,8,8,1.6668552627649461e-06,0
M2,0.1,32,aligned_guard_1p1,4079,0.002295358503599906,4.4563924494190876e-07,0.10374878214576541,8,8,1.5962833898583617e-06,0
M2,0.1,32,aligned_guard_1p1,4080,0.0022957880404443154,4.295368444092121e-07,0.10355754822908944,8,8,1.4912497429355202e-06,0
M2,0.1,32,aligned_guard_1p1,4081,0.002296202821261122,4.147808168063163e-07,0.10332465145422509,8,8,1.385759004041309e-06,0
M2,0.1,32,aligned_guard_1p1,4082,0.0022966042557793793,4.014345182573131e-07,0.10307503681719316,8,8,1.2760775417456953e-06,0
M2,0.1,32,aligned_guard_1p1,4083,0.0022969937143045983,3.8945852521912747e-07,0.10280854370298993,8,8,1.1620559203167154e-06,0
M2,0.1,32,aligned_guard_1p1,4084,0.0022973725335264173,3.788192218190141e-07,0.10252301734564699,8,8,1.0451243877296069e-06,0
M2,0.1,32,aligned_guard_1p1,4085,0.0022977420302810257,3.694967546086355e-07,0.10221596133083276,8,8,9.255599658232719e-07,0
M2,0.1,32,aligned_guard_1p1,4086,0.002298103516637753,3.6148635672732195e-07,0.10188460406801599,8,8,8.032854378685053e-07,0
M2,0.1,32,aligned_guard_1p1,4087,0.002298458316423289,3.5479978553580227e-07,0.10152583790879614,8,8,6.865835999933961e-07,0
M2,0.1,32,aligned_guard_1p1,4088,0.002298807783901562,3.4946747827339294e-07,0.10113613153922257,8,8,5.710494559539615e-07,0
M2,0.1,32,aligned_guard_1p1,4089,0.002299153325571937,3.4554167037510487e-07,0.10071141628515155,8,8,4.660118965830315e-07,0
M2,0.1,32,aligned_guard_1p1,4090,0.0022994964263673787,3.431007954418471e-07,0.10024693749461132,8,8,3.695117790417172e-07,0
M2,0.1,32,aligned_guard_1p1,4091,0.002299838682005323,3.4225563794434136e-07,0.09973705810366038,8,8,2.860319651045523e-07,0
M2,0.1,32,aligned_guard_1p1,4092,0.0023001818399492726,3.431579439496025e-07,0.09917499630496841,8,8,2.165327822140304e-07,0
M2,0.1,32,aligned_guard_1p1,4093,0.0023005278525096303,3.46012560357828e-07,0.09855247171188188,8,8,1.573884643454576e-07,0
M2,0.1,32,aligned_guard_1p1,4094,0.0023008789472659034,3.5109475627297876e-07,0.09785922328275805,8,8,1.1892431215855739e-07,0
M2,0.1,32,aligned_guard_1p1,4095,0.002301237722601018,3.587753351143128e-07,0.09708234558741875,8,8,8.829740598064932e-08,0
M2,0.1,32,aligned_guard_1p1,4096,0.0023016072803542257,3.695577532078168e-07,0.09620536464104676,8,8,7.957594974069668e-08,0
M2,0.1,32,aligned_guard_1p1,4097,0.002301991414601403,3.8413424717704586e-07,0.09520693546533171,8,8,8.590692852092633e-08,0
M2,0.1,32,aligned_guard_1p1,4098,0.0023023948875682612,4.0347296685851534e-07,0.09405898254722976,8,8,1.2226709252093792e-07,0
M2,0.1,32,aligned_guard_1p1,4099,0.002302823844969173,4.2895740091162455e-07,0.09272400788410416,8,8,2.0219715604082172e-07,0
M2,0.1,32,aligned_guard_1p1,4100,0.0023032864623761425,4.6261740696948613e-07,0.09302572822040708,8,8,3.85622534195892e-07,0
M2,0.1,32,aligned_guard_1p1,4101,0.0023037837628711983,4.97300495055949e-07,0.10121500922473989,8,8,7.077220013914978e-07,0
M2,0.1,32,aligned_guard_1p1,4102,0.002304275093651944,4.913307807458999e-07,0.10145612151029113,8,8,6.522694663354779e-07,0
M2,0.1,32,aligned_guard_1p1,4103,0.0023047593727407085,4.842790887645574e-07,0.1011806142798537,8,8,5.670748434363044e-07,0
M2,0.1,32,aligned_guard_1p1,4104,0.002305238001075011,4.786283343023579e-07,0.10084749963920903,8,8,4.881158430298401e-07,0
M2,0.1,32,aligned_guard_1p1,4105,0.0023057126071247542,4.746060497431207e-07,0.1004802279957131,8,8,4.1535469051364193e-07,0
M2,0.1,32,aligned_guard_1p1,4106,0.0023061849448763796,4.7233775162549333e-07,0.10007536338667376,8,8,3.5462020678263884e-07,0
M2,0.1,32,aligned_guard_1p1,4107,0.0023066569269263476,4.7198204996814515e-07,0.09962761721272463,8,8,3.041704195168643e-07,0
M2,0.1,32,aligned_guard_1p1,4108,0.002307130673125617,4.737461992695964e-07,0.09913116225176385,8,8,2.6646579349449044e-07,0
M2,0.1,32,aligned_guard_1p1,4109,0.002307608571486242,4.778983606249073e-07,0.09857946334708638,8,8,2.4290709390151187e-07,0
M2,0.1,32,aligned_guard_1p1,4110,0.0023080933563941718,4.847849079298443e-07,0.09868539677201435,8,8,2.3951757711205003e-07,0
M2,0.1,32,aligned_guard_1p1,4111,0.0023085845991958295,4.912428016576834e-07,0.09946970007988387,8,8,2.50580345015537e-07,0
M2,0.1,32,aligned_guard_1p1,4112,0.0023090784609459537,4.938617501240755e-07,0.09904001666249743,8,8,2.7530597495997357e-07,0
M2,0.1,32,aligned_guard_1p1,4113,0.002309577109640458,4.98648694503988e-07,0.09850705072878704,8,8,3.4909070267396253e-07,0
M2,0.1,32,aligned_guard_1p1,4114,0.002310083315735164,5.062060947057328e-07,0.09792041314720296,8,8,4.836226753487064e-07,0
M2,0.1,32,aligned_guard_1p1,4115,0.002310600272392551,5.169566573874207e-07,0.09727410038887867,8,8,7.146831605940997e-07,0
M2,0.1,32,aligned_guard_1p1,4116,0.0023111317156598965,5.314432673453172e-07,0.10301997875350781,8,8,1.1066422931838474e-06,0
M2,0.1,32,aligned_guard_1p1,4117,0.0023116475799357153,5.158642758186568e-07,0.10323017222671434,8,8,1.0726326607315523e-06,0
M2,0.1,32,aligned_guard_1p1,4118,0.002312147302317933,4.99722382217589e-07,0.10301744617451927,8,8,9.931980447862304e-07,0
M2,0.1,32,aligned_guard_1p1,4119,0.002312632387515416,4.850851974829797e-07,0.10276204229525256,8,8,9.056477526773715e-07,0
M2,0.1,32,aligned_guard_1p1,4120,0.002313104434573501,4.7204705808517183e-07,0.1024884951330187,8,8,8.148699083688245e-07,0
M2,0.1,32,aligned_guard_1p1,4121,0.0023135650199860125,4.6058541251143077e-07,0.10219580692527844,8,8,7.215081734006997e-07,0
M2,0.1,32,aligned_guard_1p1,4122,0.0023140157091349795,4.5068914896693634e-07,0.10188106211209469,8,8,6.288388373592398e-07,0
M2,0.1,32,aligned_guard_1p1,4123,0.0023144580770683557,4.4236793337614153e-07,0.10154102536422925,8,8,5.374518807726391e-07,0
M2,0.1,32,aligned_guard_1p1,4124,0.0023148937314571008,4.3565438874520015e-07,0.10117217320952412,8,8,4.4848217499602774e-07,0
M2,0.1,32,aligned_guard_1p1,4125,0.002315324338386778,4.3060692967717e-07,0.10077059794327652,8,8,3.6683826843950574e-07,0
M2,0.1,32,aligned_guard_1p1,4126,0.0023157516524431256,4.2731405634762383e-07,0.1003318773520187,8,8,2.943100213025446e-07,0
M2,0.1,32,aligned_guard_1p1,4127,0.0023161775530318772,4.259005887514435e-07,0.09985090833365894,8,8,2.2960639339843934e-07,0
M2,0.1,32,aligned_guard_1p1,4128,0.0023166040895510327,4.265365191554055e-07,0.09932169290282097,8,8,1.7249939457420182e-07,0
M2,0.1,32,aligned_guard_1p1,4129,0.0023170335390566635,4.2944950563090013e-07,0.09873706024010509,8,8,1.2784127235702515e-07,0
M2,0.1,32,aligned_guard_1p1,4130,0.0023174684816249214,4.349425682581403e-07,0.09808830254206556,8,8,9.252918042842111e-08,0
M2,0.1,32,aligned_guard_1p1,4131,0.0023179119010306878,4.4341940576615993e-07,0.09736469469976751,8,8,7.013153059108808e-08,0
M2,0.1,32,aligned_guard_1p1,4132,0.0023183673221739815,4.5542114329375987e-07,0.09655285797721722,7,7,1.947029545157334e-06,0
M2,0.1,32,aligned_guard_1p1,4133,0.0023188390028190033,4.7168064502163355e-07,0.0956359161729621,7,7,1.5214335949795661e-06,0
M2,0.1,32,aligned_guard_1p1,4134,0.0023193322073219733,4.932045029699686e-07,0.0945923812509692,7,7,1.5351148633503758e-06,0
M2,0.1,32,aligned_guard_1p1,4135,0.002319853607139218,5.213998172447056e-07,0.09339470088785032,8,8,6.588409562814232e-08,0
M2,0.1,32,aligned_guard_1p1,4136,0.0023204118827290406,5.582755898226067e-07,0.0920074211346567,8,8,1.3178039628683247e-07,0
M2,0.1,32,aligned_guard_1p1,4137,0.0023210186550773337,6.067723482930222e-07,0.09584480488894102,8,8,3.650935905925112e-07,0
M2,0.1,32,aligned_guard_1p1,4138,0.002321651733050622,6.330779732882885e-07,0.09761488191132178,8,8,7.970416323188318e-07,0
M2,0.1,32,aligned_guard_1p1,4139,0.0023223002796255833,6.485465749611909e-07,0.10134269306666051,8,8,1.5532692934129215e-06,0
M2,0.1,32,aligned_guard_1p1,4140,0.0023229402335831267,6.399539575434358e-07,0.1058948863316566,9,9,9.88388917623246e-08,0
M2,0.1,32,aligned_guard_1p1,4141,0.0023235445630080047,6.043294248781167e-07,0.10609008350468604,9,9,1.0403152872634748e-07,0
M2,0.1,32,aligned_guard_1p1,4142,0.002324114201003295,5.696379952905054e-07,0.10591042530503575,9,9,1.041728290181777e-07,0
M2,0.1,32,aligned_guard_1p1,4143,0.002324652049844568,5.378488412730609e-07,0.10570747654907586,9,9,1.0282400557690169e-07,0
M2,0.1,32,aligned_guard_1p1,4144,0.002325160858548391,5.088087038227222e-07,0.10550954564603783,9,9,1.0324175334839909e-07,0
M2,0.1,32,aligned_guard_1p1,4145,0.002325643098046919,4.82239498528093e-07,0.10531674931108298,9,9,1.0287347893732903e-07,0
M2,0.1,32,aligned_guard_1p1,4146,0.0023261009924480307,4.578944011115093e-07,0.10512700652032948,9,9,1.0307688868902473e-07,0
M2,0.1,32,aligned_guard_1p1,4147,0.002326536555502918,4.355630548872916e-07,0.1049382356076234,9,9,1.019754781303115e-07,0
M2,0.1,32,aligned_guard_1p1,4148,0.002326951621615251,4.1506611233289067e-07,0.10474849072302299,9,9,1.006678308962621e-07,0
M2,0.1,32,aligned_guard_1p1,4149,0.0023273478718232187,3.962502079675904e-07,0.10455593122881791,9,9,9.90766007355877e-08,0
M2,0.1,32,aligned_guard_1p1,4150,0.0023277268557826275,3.789839594086797e-07,0.1043587838966247,9,9,9.590368773104558e-08,0
M2,0.1,32,aligned_guard_1p1,4151,0.0023280900106079886,3.631548253610277e-07,0.10415530927726217,9,9,9.426284579619649e-08,0
M2,0.1,32,aligned_guard_1p1,4152,0.002328438677255787,3.486666477983441e-07,0.10394377152381136,9,9,9.048866226464046e-08,0
M2,0.1,32,aligned_guard_1p1,4153,0.002328774115005146,3.3543774935900976e-07,0.10372241024012582,9,9,9.008846941486776e-08,0
M2,0.1,32,aligned_guard_1p1,4154,0.0023290975144986425,3.233994934965781e-07,0.1034894130239102,8,8,1.8928240040452484e-06,0
M2,0.1,32,aligned_guard_1p1,4155,0.002329410009742404,3.124952437616589e-07,0.10324288742455355,8,8,1.7630714067400344e-06,0
M2,0.1,32,aligned_guard_1p1,4156,0.0023297126894248083,3.026796824042915e-07,0.1029808309607807,8,8,1.6219522753961377e-06,0
M2,0.1,32,aligned_guard_1p1,4157,0.0023300066078944695,2.939184696611783e-07,0.10270109769532515,8,8,1.4699190791263298e-06,0
M2,0.1,32,aligned_guard_1p1,4158,0.0023302927961400257,2.861882455561691e-07,0.10240135952610058,8,8,1.3115217222459122e-06,0
M2,0.1,32,aligned_guard_1p1,4159,0.0023305722731380664,2.7947699804046454e-07,0.10207905992410765,8,8,1.149925860061793e-06,0
M2,0.1,32,aligned_guard_1p1,4160,0.0023308460579850743,2.7378484700804095e-07,0.10173135718336274,8,8,9.87427537595262e-07,0
M2,0.1,32,aligned_guard_1p1,4161,0.0023311151833114124,2.691253263382355e-07,0.10135505334337791,8,8,8.335699299248971e-07,0
M2,0.1,32,aligned_guard_1p1,4162,0.002331380710601331,2.655272899186126e-07,0.10094650369036698,8,8,6.857087546116513e-07,0
M2,0.1,32,aligned_guard_1p1,4163,0.0023316437482303835,2.6303762905257616e-07,0.10050150001586752,8,8,5.499032914233145e-07,0
M2,0.1,32,aligned_guard_1p1,4164,0.0023319054733081297,2.6172507774614993e-07,0.10001511842808374,8,8,4.2723525164239295e-07,0
M2,0.1,32,aligned_guard_1p1,4165,0.0023321671588231395,2.6168551500975765e-07,0.09948151921284375,8,8,3.221622168200889e-07,0
