model,eta_target,grid,variant,trial,accepted_step_candidate,t_start,dt_try,t_trial,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,solver_converged,violates_guard,accepted
M1,0.1,64,aligned_guard_1p1,335,335,0.6739827002490921,0.00700403169579996,0.6809867319448921,0.09802914834047857,5,5,1.6341533015314466e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,336,336,0.6809867319448921,0.0071448460119976675,0.6881315779568898,0.09777306743683828,5,5,1.7461584846737747e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,337,337,0.6881315779568898,0.007307580910881478,0.6954391588677713,0.09753935800499464,5,5,1.9107486936264952e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,338,338,0.6954391588677713,0.007491930498975894,0.7029310893667472,0.09943790864710739,5,5,2.1109621605467803e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,339,339,0.7029310893667472,0.007534280035558483,0.7104653694023056,0.10124157673617275,5,5,2.1045825471084417e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,340,340,0.7104653694023056,0.007441883343235754,0.7179072527455413,0.10068239847238973,5,5,1.8961147455122825e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,341,341,0.7179072527455413,0.0073914442406500195,0.7252986969861913,0.10008926698384146,5,5,1.7229503934125206e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,342,342,0.7252986969861913,0.007384852006003105,0.7326835489921945,0.09958060457011016,5,5,1.5868489754294771e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,343,343,0.7326835489921945,0.007415954178912188,0.7400995031711066,0.09914318804769227,5,5,1.4861795325287536e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,344,344,0.7400995031711066,0.007480044090719359,0.747579547261826,0.09876194511139114,5,5,1.4255412142573544e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,345,345,0.747579547261826,0.007573812040946343,0.7551533593027723,0.09842562353415668,5,5,1.4128127387431306e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,346,346,0.7551533593027723,0.007694959675127688,0.7628483189779,0.09812585085661833,5,5,1.4539407013009518e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,347,347,0.7628483189779,0.00784192912260356,0.7706902481005035,0.0978562775934138,5,5,1.547772008573526e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,348,348,0.7706902481005035,0.008013721056492916,0.7787039691569964,0.09761199514294631,5,5,1.6847463507561908e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,349,349,0.7787039691569964,0.00820977078150831,0.7869137399385047,0.09891527441097793,5,5,1.8489817520421778e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,350,350,0.7869137399385047,0.008299800845113123,0.7952135407836178,0.10123002330319111,5,5,1.8818907014406877e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,351,351,0.7952135407836178,0.008198951827023324,0.8034124926106412,0.10068708087288036,5,5,1.690058555491744e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,352,352,0.8034124926106412,0.008143002812222435,0.8115554954228636,0.10008296922404264,5,5,1.5316378755694717e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,353,353,0.8115554954228636,0.008136252226883637,0.8196917476497473,0.0995650120472861,5,5,1.41175755200023e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,354,354,0.8196917476497473,0.008171798566166509,0.8278635462159137,0.09912083746436183,5,5,1.3296932691615943e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,355,355,0.8278635462159137,0.008244279180050934,0.8361078253959646,0.0987348600697587,5,5,1.2894110802164385e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,356,356,0.8361078253959646,0.008349917318185431,0.8444577427141501,0.09839542379671816,5,5,1.2956956405659537e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,357,357,0.8444577427141501,0.008486082986375564,0.8529438257005256,0.09809386802203164,5,5,1.3492667924422673e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,358,358,0.8529438257005256,0.008650982123030983,0.8615948078235566,0.09782362591435204,5,5,1.4439890255543212e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,359,359,0.8615948078235566,0.008843448647676602,0.8704382564712332,0.09757961203145292,5,5,1.5675730675622104e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,360,360,0.8704382564712332,0.009062803657003767,0.8795010601282369,0.10015046261911532,5,5,1.7049151087875627e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,361,361,0.8795010601282369,0.009049188011712674,0.8885502481399496,0.10099951714646761,5,5,1.6164549363619827e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,362,362,0.8885502481399496,0.00895963492438257,0.8975098830643322,0.10040546407405024,5,5,1.4499267745664976e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,363,363,0.8975098830643322,0.008923453526169385,0.9064333365905016,0.0998317561252014,5,5,1.3209338023168452e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,364,364,0.9064333365905016,0.008938491991444353,0.915371828581946,0.09934162657393678,5,5,1.230951101905046e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,365,365,0.915371828581946,0.0089977306590523,0.9243695592409983,0.09891999699413219,5,5,1.1811627350229899e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,366,366,0.9243695592409983,0.009095967380170902,0.9334655266211692,0.09855269489650902,5,5,1.1740188055221761e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,367,367,0.9334655266211692,0.009229547086178264,0.9426950737073475,0.09822918402042005,5,5,1.2091110936747218e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,368,368,0.9426950737073475,0.009395931746984287,0.9520910054543318,0.09794156645607609,5,5,1.2805566749152764e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,369,369,0.9520910054543318,0.009593405626402847,0.9616844110807347,0.09768378799851185,5,5,1.377176477551628e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,370,370,0.9616844110807347,0.009820877980846727,0.9715052890615814,0.09915424419325952,5,5,1.4858403017615652e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,371,371,0.9715052890615814,0.009904647108907465,0.9814099361704889,0.10105370486323413,5,5,1.4726881680561673e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,372,372,0.9814099361704889,0.009801369600760699,0.9912113057712496,0.10049446650329681,5,5,1.3164694139458917e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,373,373,0.9912113057712496,0.009753143572774882,1.0009644493440244,0.09989988984607157,5,5,1.1957754835821266e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,374,374,1.0009644493440244,0.009762917244256014,1.0107273665882803,0.09939174187146484,5,5,1.1151566113011098e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,375,375,1.0107273665882803,0.00982266439890106,1.0205500309871813,0.09895666283107485,5,5,1.0745251181161093e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,376,376,1.0205500309871813,0.009926228429579275,1.0304762594167607,0.09857944114209743,5,5,1.0740318345832406e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,377,377,1.0304762594167607,0.010069268312518738,1.0405455277292794,0.09824870858172341,5,5,1.1106824453031688e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,378,378,1.0405455277292794,0.010248753859337609,1.050794281588617,0.09795596630141246,5,5,1.1764992819858542e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,379,379,1.050794281588617,0.010462613198875492,1.0612568947874925,0.09769470937010269,5,5,1.2606568247734626e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,380,380,1.0612568947874925,0.010709498258743316,1.0719663930462358,0.09961311830859217,5,5,1.3519344570782733e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,381,381,1.0719663930462358,0.01075109226634818,1.0827174853125838,0.10091790874596418,5,5,1.304751052215575e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,382,382,1.0827174853125838,0.010653304651220418,1.0933707899638043,0.10034013590364624,5,5,1.1711601304864688e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,383,383,1.0933707899638043,0.0106171917700515,1.1039879817338558,0.09976031440595083,5,5,1.0743498679857124e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,384,384,1.1039879817338558,0.01064270079066448,1.1146306825245202,0.09926589202356648,5,5,1.0168992880307221e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,385,385,1.1146306825245202,0.010721407498295409,1.1253520900228156,0.098842442758039,5,5,9.974268703070423e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,386,386,1.1253520900228156,0.010846967354439876,1.1361990573772554,0.09847534429910715,5,5,1.012873098751226e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,387,387,1.1361990573772554,0.011014906758277996,1.1472139641355334,0.0981536718710908,5,5,1.0567074792152025e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,388,388,1.1472139641355334,0.011222103613957835,1.1584360677494914,0.09786920386353334,5,5,1.1194575541884854e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,389,389,1.1584360677494914,0.011466429858370656,1.169902497607862,0.0977685067776096,5,5,1.1910867256332956e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,390,390,1.169902497607862,0.011728142564816827,1.1816306401726788,0.10111193872943415,5,5,1.255149790620784e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,391,391,1.1816306401726788,0.011599166935370721,1.1932298071080496,0.10059964070017366,5,5,1.1177945303190845e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,392,392,1.1932298071080496,0.011530028193580516,1.2047598353016302,0.09997463611304248,5,5,1.0137142578853818e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,393,393,1.2047598353016302,0.011532953398843462,1.2162927887004737,0.09944103350903498,5,5,9.49549999625927e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,394,394,1.2162927887004737,0.011597781108937897,1.2278905698094116,0.09898766297594935,5,5,9.22157177602697e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,395,395,1.2278905698094116,0.011716390467522974,1.2396069602769346,0.09859761928416495,5,5,9.274978260526201e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,396,396,1.2396069602769346,0.011883035871034118,1.2514899961479686,0.09825819134082936,5,5,9.587437297283946e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,397,397,1.2514899961479686,0.012093684718676828,1.2635836808666454,0.09795989912352557,5,5,1.0071746946151179e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,398,398,1.2635836808666454,0.012345546317301658,1.275929227183947,0.09769548948450646,5,5,1.0639854802600846e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,399,399,1.275929227183947,0.012636761822314775,1.288565989006262,0.10065025342352127,5,5,1.1233837326547284e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,400,400,1.288565989006262,0.012555121713545185,1.301121110719807,0.10061790641155263,5,5,1.02281295493573e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,401,401,1.301121110719807,0.012478019232671738,1.3135991299524787,0.10000606915371958,5,5,9.300580544329322e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,402,402,1.3135991299524787,0.012477261968462878,1.3260763919209415,0.09946266500158668,5,5,8.752591761818693e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,403,403,1.3260763919209415,0.012544668864708012,1.3386210607856495,0.09900145752706344,5,5,8.550702917525284e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,404,404,1.3386210607856495,0.012671196139994961,1.3512922569256445,0.09860601979898231,5,5,8.639156789495164e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,405,405,1.3512922569256445,0.012850327156320061,1.3641425840819645,0.09826305009112052,5,5,8.942342834195753e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,406,406,1.3641425840819645,0.013077476370216268,1.3772200604521807,0.09796259104017697,5,5,9.376801373296116e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,407,407,1.3772200604521807,0.013349459453203786,1.3905695199053845,0.09776986624120215,5,5,9.871804431129312e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,408,408,1.3905695199053845,0.013653961047947165,1.4042234809533316,0.10099046800825039,5,5,1.0363785595686305e-07,True,False,True
M1,0.1,64,aligned_guard_1p1,409,409,1.4042234809533316,0.013520049285078776,1.4177435302384105,0.1004749120411339,5,5,9.302977327911138e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,410,410,1.4177435302384105,0.013456144434885136,1.4311996746732956,0.09985675685542927,5,5,8.562417480205966e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,411,411,1.4311996746732956,0.013475447089040441,1.444675121762336,0.09933068679475612,5,5,8.177530841429883e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,412,412,1.444675121762336,0.013566247776867118,1.4582413695392031,0.09888494766270832,5,5,8.090451630673517e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,413,413,1.4582413695392031,0.013719224308173699,1.4719605938473768,0.09850262423323629,5,5,8.229401371251117e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,414,414,1.4719605938473768,0.013927775442498947,1.4858883692898757,0.09817096249590405,5,5,8.516100924491134e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,415,415,1.4858883692898757,0.014187265855807466,1.5000756351456832,0.09788038798741773,5,5,8.881290200697196e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,416,416,1.5000756351456832,0.014494492867796154,1.5145701280134793,0.09927387536559122,5,5,9.285600752447861e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,417,417,1.5145701280134793,0.014600510773270377,1.5291706387867496,0.10068985538859754,5,5,9.020728896295398e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,418,418,1.5291706387867496,0.014500478441370162,1.54367111722812,0.10012471350780151,5,5,8.204296252623265e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,419,419,1.54367111722812,0.014482416911225733,1.5581535341393455,0.09955525460734538,5,5,7.711198209898286e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,420,420,1.5581535341393455,0.014547114532874886,1.5727006486722204,0.099072237923988,5,5,7.51873726205439e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,421,421,1.5727006486722204,0.014683341002184677,1.587383989674405,0.09866113272356195,5,5,7.554736870829772e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,422,422,1.587383989674405,0.014882599253472842,1.602266588927878,0.0983070944650804,5,5,7.744553289723372e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,423,423,1.602266588927878,0.015138886297528895,1.6174054752254068,0.09799892424918609,5,5,8.023489296464625e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,424,424,1.6174054752254068,0.015448012734338386,1.6328534879597452,0.09838045152167971,5,5,8.356908577828556e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,425,425,1.6328534879597452,0.015702319409394223,1.6485558073691393,0.10077490851385978,5,5,8.491998314749111e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,426,426,1.6485558073691393,0.01558157644691352,1.664137383816053,0.10023914649224508,5,5,7.729148578986557e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,427,427,1.664137383816053,0.01554440255346645,1.6796817863695193,0.09964841849400079,5,5,7.265991786679534e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,428,428,1.6796817863695193,0.01559924661965637,1.6952810329891757,0.09914748141837924,5,5,7.086275834198448e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,429,429,1.6952810329891757,0.01573337657850449,1.7110144095676803,0.0987230452244164,5,5,7.115305390678201e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,430,430,1.7110144095676803,0.01593688337179988,1.7269512929394801,0.0983590744971317,5,5,7.282504937429559e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,431,431,1.7269512929394801,0.016202758569332232,1.7431540515088124,0.09804344408451997,5,5,7.530288253307867e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,432,432,1.7431540515088124,0.01652610097556791,1.7596801524843804,0.09835030390927836,5,5,7.834785172872724e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,433,433,1.7596801524843804,0.0168033044318929,1.7764834569162733,0.10072331278173305,5,5,7.991796414714753e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,434,434,1.7764834569162733,0.01668263678767753,1.7931660937039509,0.1001896935765138,5,5,7.315654534556513e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,435,435,1.7931660937039509,0.016651050813861586,1.8098171445178124,0.09960321415601633,5,5,6.908276626690002e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,436,436,1.8098171445178124,0.016717383023182104,1.8265345275409945,0.09910648516352735,5,5,6.748822371973659e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,437,437,1.8265345275409945,0.016868102017338366,1.843402629558333,0.09868606658514127,5,5,6.762427105105901e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,438,438,1.843402629558333,0.01709268856387688,1.86049531812221,0.09832589809416402,5,5,6.883631285137234e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,439,439,1.86049531812221,0.017383709577214013,1.877879027699424,0.09801382022639576,5,5,7.07414271240107e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,440,440,1.877879027699424,0.01773597798459494,1.8956150056840189,0.09906245178613511,5,5,7.325736433059521e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,441,441,1.8956150056840189,0.01790383507051184,1.9135188407545307,0.1005423642728334,5,5,7.211176630649783e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,442,442,1.9135188407545307,0.017807254882059167,1.9313260956365899,0.09998987563323802,5,5,6.663569130288904e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,443,443,1.9313260956365899,0.017809057936401505,1.9491351535729913,0.0994316363580988,5,5,6.364129260752835e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,444,444,1.9491351535729913,0.01791085673403075,1.967046010307022,0.0989596572774044,5,5,6.268939641712427e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,445,445,1.967046010307022,0.018099149923107464,1.9851451602301295,0.09855929885844207,5,5,6.310692526698387e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,446,446,1.9851451602301295,0.01836371619191687,2.0035088764220466,0.09821557095394172,5,5,6.44124534306842e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,447,447,2.0035088764220466,0.018697357265813334,2.02220623368786,0.09791711354241682,5,5,6.642883091805441e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,448,448,2.02220623368786,0.019095086230982296,2.0413013199188423,0.10034648581632157,5,5,6.933188794443865e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,449,449,2.0413013199188423,0.01902915291516511,2.0603304728340075,0.10025175864436064,5,5,6.489993074643999e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,450,450,2.0603304728340075,0.018981365686232318,2.0793118385202396,0.09966886432242308,5,5,6.143923111785532e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,451,451,2.0793118385202396,0.01904442858386415,2.0983562671041036,0.09915763173167093,5,5,6.003573597451587e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,452,452,2.0983562671041036,0.019206215650047,2.117562482754151,0.09872628578504845,5,5,6.006411750731511e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,453,453,2.117562482754151,0.01945400406520274,2.1370164868193537,0.09835849031564813,5,5,6.101579002809276e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,454,454,2.1370164868193537,0.019778672896230646,2.1567951597155846,0.098041097214625,5,5,6.268054241958155e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,455,455,2.1567951597155846,0.02017385918573769,2.1769690189013224,0.09946936889120224,5,5,6.512139258796616e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,456,456,2.1769690189013224,0.020281479022756732,2.1972504979240792,0.10035600033569697,5,5,6.339668055515102e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,457,457,2.1972504979240792,0.0202095330173721,2.217460030941451,0.0997989692980617,5,5,5.95154749222697e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,458,458,2.217460030941451,0.020250242221454096,2.237710273162905,0.09926633665790394,5,5,5.749871180801373e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,459,459,2.237710273162905,0.020399908874688687,2.2581101820375937,0.09881685060485162,5,5,5.68979521775369e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,460,460,2.2581101820375937,0.02064416013040504,2.2787543421679985,0.09843517665761366,5,5,5.7229930759943846e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,461,461,2.2787543421679985,0.020972340205383556,2.299726682373382,0.09810706419330317,5,5,5.829594545074867e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,462,462,2.299726682373382,0.021376992959509167,2.3211036753328913,0.09917072679362288,5,5,6.02011998622986e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,463,463,2.3211036753328913,0.021555749010487037,2.3426594243433785,0.10036010292792244,5,5,5.933302892430433e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,464,464,2.3426594243433785,0.021478404646484022,2.3641378289898625,0.09981402045746174,5,5,5.568363835311344e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,465,465,2.3641378289898625,0.02151842451395652,2.385656253503819,0.0992775815571293,5,5,5.378956618826006e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,466,466,2.385656253503819,0.021675008774839806,2.4073312622786585,0.09882503351947197,5,5,5.325311332152272e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,467,467,2.4073312622786585,0.021932710774713853,2.4292639730533723,0.09844134612327789,5,5,5.3686136753504686e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,468,468,2.4292639730533723,0.02227997852370646,2.451543951577079,0.09811192659972592,5,5,5.4931040234742764e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,469,469,2.451543951577079,0.02270873613011764,2.4742526877071964,0.09939972152627248,5,5,5.7106380235469446e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,470,470,2.4742526877071964,0.022845874999876597,2.497098562707073,0.10026453875146325,5,5,5.611854630299371e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,471,471,2.497098562707073,0.02278559826271897,2.519884160969792,0.09971662055942068,5,5,5.3211955031245526e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,472,472,2.519884160969792,0.02285035146085916,2.542734512430651,0.09919414019176742,5,5,5.178165242773783e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,473,473,2.542734512430651,0.023035989239569635,2.5657705016702206,0.09875357580736283,5,5,5.1472156988121785e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,474,474,2.5657705016702206,0.0233267393623352,2.589097241032556,0.09837961586085557,5,5,5.200415825288626e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,475,475,2.589097241032556,0.02371094779972272,2.6128081888322785,0.09805813200105203,5,5,5.3295759945992656e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,476,476,2.6128081888322785,0.024180501214798117,2.6369886900470765,0.10006754124286846,5,5,5.5446831823128026e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,477,477,2.6369886900470765,0.02416418042700874,2.661152870474085,0.10007881979072457,5,5,5.267538325595831e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,478,478,2.661152870474085,0.024145149270883296,2.6852980197449687,0.09952043877476688,5,5,5.006284822896574e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,479,479,2.6852980197449687,0.024261498007990327,2.7095595177529592,0.09902733959241608,5,5,4.874808517643215e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,480,480,2.7095595177529592,0.02449979784153302,2.734059315594492,0.09861169738008763,5,5,4.8406020449698795e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,481,481,2.734059315594492,0.024844717708388413,2.7589040333028807,0.09825756978728445,5,5,4.887988797298485e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,482,482,2.7589040333028807,0.02528529635138969,2.7841893296542706,0.09873290973152075,5,5,5.019887977015144e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,483,483,2.7841893296542706,0.02560979557894797,2.8097991252332184,0.1003084611710861,5,5,5.058716381657637e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,484,484,2.8097991252332184,0.02553104222710376,2.835330167460322,0.09978257500227433,5,5,4.7577251956744255e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,485,485,2.835330167460322,0.02558667405258066,2.8609168415129025,0.09924758299408859,5,5,4.5885833656910196e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,486,486,2.8609168415129025,0.02578065206293705,2.8866974935758396,0.09879662049502332,5,5,4.5295818491522055e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,487,487,2.8866974935758396,0.026094669973286886,2.9127921635491263,0.09841504638794106,5,5,4.5581185855702395e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,488,488,2.9127921635491263,0.02651491914196192,2.939307082691088,0.09808790576897107,5,5,4.6711325019236755e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,489,489,2.939307082691088,0.02703179248664273,2.9663388751777306,0.10020057550117355,5,5,4.872830521685007e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,490,490,2.9663388751777306,0.026977681866034924,2.9933165570437654,0.09995039372126714,5,5,4.622154916810945e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,491,491,2.9933165570437654,0.02699107113201366,3.0203076281757792,0.09939855409588809,5,5,4.437191271605082e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,492,492,3.0203076281757792,0.027154390099050973,3.0474620182748304,0.09892273909217857,5,5,4.3613273779772284e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,493,493,3.0474620182748304,0.02745009928783701,3.0749121175626675,0.09852157402049165,5,5,4.371712578987949e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,494,494,3.0749121175626675,0.02786201860937344,3.102774136172041,0.09817917633132982,5,5,4.460126629463878e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,495,495,3.102774136172041,0.02837874552475995,3.131152881696801,0.09971006687048783,5,5,4.6263913037056254e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,496,496,3.131152881696801,0.028461264158633804,3.1596141458554348,0.10001097603694424,5,5,4.476291142146329e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,497,497,3.1596141458554348,0.028458140582609814,3.1880722864380444,0.0994724823954514,5,5,4.2720639085099696e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,498,498,3.1880722864380444,0.028609058402176896,3.216681344840221,0.09898467374410513,5,5,4.1739778284038666e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,499,499,3.216681344840221,0.028902513207384958,3.245583858047606,0.09857335407613942,5,5,4.1710434062072394e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,500,500,3.245583858047606,0.02932081745444135,3.2749046755020474,0.09825816263151217,5,5,4.253777821755169e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,501,501,3.2749046755020474,0.029840592037529038,3.3047452675395763,0.09969744853583068,5,5,4.418278032898329e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,502,502,3.3047452675395763,0.029931149167578254,3.3346764167071545,0.09984421435190466,5,5,4.316905376075598e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,503,503,3.3346764167071545,0.02997785035604047,3.364654267063195,0.0994605107933242,5,5,4.197744338950322e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,504,504,3.364654267063195,0.030140454856836092,3.394794721920031,0.09917667282380778,5,5,4.158160138077505e-08,True,False,True
M1,0.1,64,aligned_guard_1p1,505,505,3.394794721920031,0.030390669497838557,3.4251853914178696,0.1010261749258822,5,5,4.176390826263556e-08,True,False,True
