model,eta_target,grid,variant,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
M2,0.5,64,aligned_guard_1p1,1077,0.0013896720277579812,7.519774221823826e-07,0.38298681376645455,14,14,1.5102012920861432e-06,0
M2,0.5,64,aligned_guard_1p1,1078,0.001390499202922382,8.27175164400621e-07,0.44199641086357694,15,15,4.643130910110319e-07,0
M2,0.5,64,aligned_guard_1p1,1079,0.0013914090956032225,9.098926808406831e-07,0.4568215799689649,13,13,1.3932338854218932e-06,0
M2,0.5,64,aligned_guard_1p1,1080,0.0013924049906317614,9.95895028538821e-07,0.38308429717450093,14,14,4.5984506277060184e-07,0
M2,0.5,64,aligned_guard_1p1,1081,0.001393500475163154,1.0954845313927031e-06,0.4068431815180641,15,15,4.3890432240975743e-07,0
M2,0.5,64,aligned_guard_1p1,1082,0.001394705508147686,1.2050329845319737e-06,0.4545787849216282,15,15,5.347088517502008e-07,0
M2,0.5,64,aligned_guard_1p1,1083,0.0013960309472404273,1.3254390927413471e-06,0.4805285255637058,18,18,4.897283409668969e-07,0
M2,0.5,64,aligned_guard_1p1,1084,0.0013967205208152667,6.895735748395377e-07,0.3395761422179768,14,14,3.253287766006819e-07,1
M2,0.5,64,aligned_guard_1p1,1085,0.0013974790517475902,7.585309323234915e-07,0.3985362037849363,14,14,1.4469724139375656e-06,0
M2,0.5,64,aligned_guard_1p1,1086,0.001398313435773146,8.343840255558408e-07,0.4375787141564543,14,14,6.775848333287357e-07,0
M2,0.5,64,aligned_guard_1p1,1087,0.0013992312582012576,9.178224281114249e-07,0.41802528210825834,12,12,5.681371631601897e-07,0
M2,0.5,64,aligned_guard_1p1,1088,0.0014002408628721803,1.0096046709225676e-06,0.31871080968691745,13,13,3.2398165330008867e-07,0
M2,0.5,64,aligned_guard_1p1,1089,0.0014013514280101951,1.1105651380148245e-06,0.3439477474385279,14,14,6.189629206137414e-07,0
M2,0.5,64,aligned_guard_1p1,1090,0.0014025730496620113,1.221621651816307e-06,0.41589674360404505,22,15,1.2112253752262368e-06,0
M2,0.5,64,aligned_guard_1p1,1091,0.0014039168334790092,1.343783816997938e-06,0.4815479366954585,20,16,1.5891040160550007e-06,0
M2,0.5,64,aligned_guard_1p1,1092,0.0014053121087097779,1.3952752307687452e-06,0.5350937670822256,20,19,6.403424341300388e-07,0
M2,0.5,64,aligned_guard_1p1,1093,0.0014059639922284258,6.51883518648022e-07,0.3405372905855376,13,13,9.851374864490409e-07,1
M2,0.5,64,aligned_guard_1p1,1094,0.0014066810640989387,7.170718705128242e-07,0.378581221214906,13,13,1.2508163907927658e-06,0
M2,0.5,64,aligned_guard_1p1,1095,0.001407469843156503,7.887790575641067e-07,0.39239643798365564,14,14,6.647753556643619e-07,0
M2,0.5,64,aligned_guard_1p1,1096,0.0014083375001198233,8.676569633205174e-07,0.4418693188531097,14,14,4.028105003796712e-07,0
M2,0.5,64,aligned_guard_1p1,1097,0.001409291922779476,9.544226596525693e-07,0.4212077524020752,12,12,1.2443449989489306e-06,0
M2,0.5,64,aligned_guard_1p1,1098,0.0014103417877050937,1.0498649256178263e-06,0.3425157047938455,14,14,7.668695346446372e-07,0
M2,0.5,64,aligned_guard_1p1,1099,0.0014114966391232733,1.154851418179609e-06,0.4661636797794125,17,17,6.432241023627097e-07,0
M2,0.5,64,aligned_guard_1p1,1100,0.0014121159770662927,6.193379430193285e-07,0.3376237264790724,13,13,1.417749583240153e-06,1
M2,0.5,64,aligned_guard_1p1,1101,0.001412797248803614,6.812717373212614e-07,0.3914534810581287,14,14,4.988134348948614e-07,0
M2,0.5,64,aligned_guard_1p1,1102,0.0014135466477146674,7.493989110533876e-07,0.41766025807292645,13,13,8.87179840597804e-07,0
M2,0.5,64,aligned_guard_1p1,1103,0.0014143709865168262,8.243388021587264e-07,0.38114551407057995,14,14,4.2095953940611545e-07,0
M2,0.5,64,aligned_guard_1p1,1104,0.0014152777591992008,9.067726823745991e-07,0.3923402657387959,15,15,6.00440873201027e-07,0
M2,0.5,64,aligned_guard_1p1,1105,0.001416275209149813,9.974499506120591e-07,0.45242357209136247,15,15,1.485265352809886e-06,0
M2,0.5,64,aligned_guard_1p1,1106,0.0014173724040954863,1.0971949456732652e-06,0.47846738536422895,17,17,8.631526333990263e-07,0
M2,0.5,64,aligned_guard_1p1,1107,0.0014179456902688155,5.732861733292623e-07,0.3248131066307889,13,13,9.56781098125744e-07,1
M2,0.5,64,aligned_guard_1p1,1108,0.0014185763050594776,6.306147906621886e-07,0.37527771264629867,14,14,3.581531969443035e-07,0
M2,0.5,64,aligned_guard_1p1,1109,0.001419269981329206,6.936762697284075e-07,0.40483477536943574,13,13,1.0398487386650707e-06,0
M2,0.5,64,aligned_guard_1p1,1110,0.001420033025225907,7.630438967012483e-07,0.38287906362226576,13,13,4.0286952899221957e-07,0
M2,0.5,64,aligned_guard_1p1,1111,0.0014208723735122785,8.393482863713732e-07,0.37708882103156643,13,13,7.09042964070104e-07,0
M2,0.5,64,aligned_guard_1p1,1112,0.001421795656627287,9.232831150085106e-07,0.4090373696942221,13,13,1.3596013973435533e-06,0
M2,0.5,64,aligned_guard_1p1,1113,0.0014228112680537963,1.0156114265093618e-06,0.40176280118226493,15,15,3.480183922536428e-07,0
M2,0.5,64,aligned_guard_1p1,1114,0.0014239284406229566,1.117172569160298e-06,0.46945073879718263,17,17,1.1042989941474605e-06,0
M2,0.5,64,aligned_guard_1p1,1115,0.0014245233766177442,5.949359947875976e-07,0.33149721288783485,13,13,1.4350180771821858e-06,1
M2,0.5,64,aligned_guard_1p1,1116,0.0014251778062120105,6.544295942663575e-07,0.3841812757421718,14,14,5.840095572432004e-07,0
M2,0.5,64,aligned_guard_1p1,1117,0.0014258976787657036,7.198725536929933e-07,0.415778208906048,13,13,1.6820965379109638e-06,0
M2,0.5,64,aligned_guard_1p1,1118,0.0014266895385747658,7.918598090622927e-07,0.39330311490026926,13,13,1.1017659716621982e-06,0
M2,0.5,64,aligned_guard_1p1,1119,0.0014275605843647344,8.71045789968522e-07,0.3784664488355633,14,14,1.0683174356167495e-06,0
M2,0.5,64,aligned_guard_1p1,1120,0.0014285187347336998,9.581503689653742e-07,0.43181057865681893,14,14,1.845376332416603e-06,0
M2,0.5,64,aligned_guard_1p1,1121,0.0014295727001395618,1.0539654058619117e-06,0.4445143943781485,14,14,8.064296639480517e-07,0
M2,0.5,64,aligned_guard_1p1,1122,0.0014307320620860098,1.159361946448103e-06,0.4399046218008465,18,17,4.6177384522120176e-07,0
M2,0.5,64,aligned_guard_1p1,1123,0.0014313697111565562,6.376490705464567e-07,0.32081052113814584,13,13,1.514030793269325e-06,1
M2,0.5,64,aligned_guard_1p1,1124,0.0014320711251341574,7.014139776011024e-07,0.3831011438719835,14,14,1.5415086266558546e-06,0
M2,0.5,64,aligned_guard_1p1,1125,0.0014328426805095187,7.715553753612127e-07,0.43722633305176484,15,15,3.667372784291506e-07,0
M2,0.5,64,aligned_guard_1p1,1126,0.001433691391422416,8.48710912897334e-07,0.44751959588203755,13,13,9.287102940374723e-07,0
M2,0.5,64,aligned_guard_1p1,1127,0.001434624973426603,9.335820041870675e-07,0.3754841324015765,12,12,1.0595456245570975e-06,0
M2,0.5,64,aligned_guard_1p1,1128,0.0014356519136312087,1.0269402046057745e-06,0.33223389929391395,13,13,1.159265610475143e-06,0
M2,0.5,64,aligned_guard_1p1,1129,0.0014367815478562751,1.129634225066352e-06,0.3933607618070254,15,14,8.379756904138043e-07,0
M2,0.5,64,aligned_guard_1p1,1130,0.001438024145503848,1.2425976475729873e-06,0.4382090995297488,17,16,3.997177260089479e-07,0
M2,0.5,64,aligned_guard_1p1,1131,0.0014393910029161783,1.3668574123302862e-06,0.5219526910984152,20,19,8.681318040407497e-07,0
M2,0.5,64,aligned_guard_1p1,1132,0.0014400456874477656,6.546845315874435e-07,0.35031506368871723,14,14,5.000903343273072e-07,1
M2,0.5,64,aligned_guard_1p1,1133,0.0014407658404325119,7.201529847461879e-07,0.4074260539424302,14,14,1.717661670616463e-06,0
M2,0.5,64,aligned_guard_1p1,1134,0.0014415580087157327,7.921682832208067e-07,0.43941232165963984,14,14,4.5591692099337977e-07,0
M2,0.5,64,aligned_guard_1p1,1135,0.0014424293938272755,8.713851115428875e-07,0.407121081901939,13,13,1.363600464730881e-06,0
M2,0.5,64,aligned_guard_1p1,1136,0.0014433879174499727,9.585236226971762e-07,0.393838854609152,13,13,7.38407829534103e-07,0
M2,0.5,64,aligned_guard_1p1,1137,0.0014444422934349395,1.054375984966894e-06,0.37256892561401916,14,14,8.395540397401645e-07,0
M2,0.5,64,aligned_guard_1p1,1138,0.001445602107018403,1.1598135834635834e-06,0.42147439752569454,15,15,6.334158040174273e-07,0
M2,0.5,64,aligned_guard_1p1,1139,0.001446877901960213,1.275794941809942e-06,0.4627104152863608,19,15,1.4831533132433024e-06,0
M2,0.5,64,aligned_guard_1p1,1140,0.0014482565125335457,1.3786105733327634e-06,0.4868270906774479,24,18,8.820083482599617e-07,0
M2,0.5,64,aligned_guard_1p1,1141,0.0014489644695267639,7.079569932182429e-07,0.3412260557280341,14,14,4.3351842527981494e-07,1
M2,0.5,64,aligned_guard_1p1,1142,0.001449743222219304,7.787526925400672e-07,0.40375187861648976,15,15,3.867677159284222e-07,0
M2,0.5,64,aligned_guard_1p1,1143,0.0014505998501810982,8.56627961794074e-07,0.4503084772033622,14,14,1.9213281435176805e-06,0
M2,0.5,64,aligned_guard_1p1,1144,0.0014515421409390717,9.422907579734815e-07,0.4395281990284438,15,15,4.146812499073899e-07,0
M2,0.5,64,aligned_guard_1p1,1145,0.0014525786607728426,1.0365198337708298e-06,0.47183671776466507,16,16,6.553289590882363e-07,0
M2,0.5,64,aligned_guard_1p1,1146,0.0014536770490444055,1.098388271562842e-06,0.521769778094781,16,16,3.411322329369864e-07,0
M2,0.5,64,aligned_guard_1p1,1147,0.0014547296093091774,1.0525602647719055e-06,0.4816805717670794,15,15,5.952917485900291e-07,0
M2,0.5,64,aligned_guard_1p1,1148,0.0014558222008796767,1.0925915704992142e-06,0.4649618331160296,15,15,6.011865504711286e-07,0
M2,0.5,64,aligned_guard_1p1,1149,0.001456997126962509,1.1749260828324393e-06,0.5042094381242775,16,16,1.965500396827359e-06,0
M2,0.5,64,aligned_guard_1p1,1150,0.0014581622440686102,1.1651171061010996e-06,0.534071282190365,18,18,1.1739040534937777e-06,0
M2,0.5,64,aligned_guard_1p1,1151,0.0014587076380754376,5.453940068274462e-07,0.3328277360003244,13,13,3.6069177159261183e-07,1
M2,0.5,64,aligned_guard_1p1,1152,0.0014593075714829477,5.999334075101909e-07,0.3582592287475178,13,13,2.5818517720934137e-07,0
M2,0.5,64,aligned_guard_1p1,1153,0.0014599674982312088,6.599267482612101e-07,0.3477943375995639,13,13,1.0928981737602265e-06,0
M2,0.5,64,aligned_guard_1p1,1154,0.0014606934176542962,7.259194230873312e-07,0.37458767425230577,14,14,3.740368181925836e-07,0
M2,0.5,64,aligned_guard_1p1,1155,0.0014614919290196922,7.985113653960643e-07,0.4019901757587342,13,13,1.0257145274150146e-06,0
M2,0.5,64,aligned_guard_1p1,1156,0.001462370291521628,8.783625019356709e-07,0.38111088587020203,13,13,4.911393995743703e-07,0
M2,0.5,64,aligned_guard_1p1,1157,0.0014633364902737571,9.66198752129238e-07,0.3692446324646571,15,15,5.39866457965935e-07,0
M2,0.5,64,aligned_guard_1p1,1158,0.0014643993089010993,1.0628186273421619e-06,0.47380516545108287,17,17,1.1343013567282753e-06,0
M2,0.5,64,aligned_guard_1p1,1159,0.0014649600977573848,5.607888562856385e-07,0.3267698924398711,13,13,9.330264982044204e-07,1
M2,0.5,64,aligned_guard_1p1,1160,0.0014655769654992991,6.168677419142024e-07,0.3725953017701972,14,14,2.6440094363498406e-07,0
M2,0.5,64,aligned_guard_1p1,1161,0.0014662555200154047,6.785545161056227e-07,0.3957464817172664,13,13,5.084574765076611e-07,0
M2,0.5,64,aligned_guard_1p1,1162,0.001467001929983121,7.46409967716185e-07,0.36871194734079005,11,11,6.838516679830544e-07,0
M2,0.5,64,aligned_guard_1p1,1163,0.0014678229809476089,8.210509644878036e-07,0.2829883084230815,11,11,9.720039484828663e-07,0
M2,0.5,64,aligned_guard_1p1,1164,0.0014687261370085454,9.03156060936584e-07,0.26938364321356506,12,12,5.751276697251747e-07,0
M2,0.5,64,aligned_guard_1p1,1165,0.0014697196086755756,9.934716670302424e-07,0.3069197685479105,13,13,9.485200139065616e-07,0
M2,0.5,64,aligned_guard_1p1,1166,0.001470812427509309,1.0928188337332666e-06,0.3806378217812534,15,15,1.1808812636211529e-06,0
M2,0.5,64,aligned_guard_1p1,1167,0.0014720145282264155,1.2021007171065934e-06,0.49684577442247735,18,18,1.038529343380161e-06,0
M2,0.5,64,aligned_guard_1p1,1168,0.0014726193943533862,6.048661269706324e-07,0.3391564711173856,14,14,3.0075172476858176e-07,1
M2,0.5,64,aligned_guard_1p1,1169,0.001473284747093054,6.653527396676956e-07,0.3928215808697233,14,14,9.322382935921384e-07,0
M2,0.5,64,aligned_guard_1p1,1170,0.0014740166351066885,7.318880136344652e-07,0.42415597865643845,14,14,2.9853425851923157e-07,0
M2,0.5,64,aligned_guard_1p1,1171,0.0014748217119216864,8.050768149979118e-07,0.39841389772800073,12,12,6.911086181593991e-07,0
M2,0.5,64,aligned_guard_1p1,1172,0.0014757072964181842,8.855844964977031e-07,0.31766036698791666,12,12,5.074770465856514e-07,0
M2,0.5,64,aligned_guard_1p1,1173,0.0014766814393643317,9.741429461474736e-07,0.32061443690282404,11,11,1.4560551033782758e-06,0
M2,0.5,64,aligned_guard_1p1,1174,0.001477752996605094,1.071557240762221e-06,0.29202781405757844,13,13,3.0694922903301844e-07,0
M2,0.5,64,aligned_guard_1p1,1175,0.0014789317095699325,1.1787129648384432e-06,0.3538753294447267,15,15,3.85366726412779e-07,0
M2,0.5,64,aligned_guard_1p1,1176,0.0014802282938312548,1.2965842613222878e-06,0.466585261090681,18,17,1.8827320313089193e-06,0
M2,0.5,64,aligned_guard_1p1,1177,0.0014809230137299778,6.947198987230204e-07,0.33875776779560673,14,14,4.970825349743006e-07,1
M2,0.5,64,aligned_guard_1p1,1178,0.0014816872056185731,7.641918885953225e-07,0.40648028004467657,15,15,6.597872131581096e-07,0
M2,0.5,64,aligned_guard_1p1,1179,0.001482527816696028,8.406110774548549e-07,0.46351356518361575,15,15,8.951724065844495e-07,0
M2,0.5,64,aligned_guard_1p1,1180,0.0014834345982236861,9.067815276580483e-07,0.46015148339397255,13,13,1.026095118174446e-06,0
M2,0.5,64,aligned_guard_1p1,1181,0.001484419905845613,9.853076219268426e-07,0.3679593836511443,14,14,1.513642103187407e-06,0
M2,0.5,64,aligned_guard_1p1,1182,0.0014855037442297325,1.083838384119527e-06,0.43062150450486014,16,16,1.037676634753648e-06,0
M2,0.5,64,aligned_guard_1p1,1183,0.001486695966452264,1.1922222225314796e-06,0.5143452618513713,17,17,1.1697470719190915e-06,0
M2,0.5,64,aligned_guard_1p1,1184,0.001487854937197168,1.1589707449040256e-06,0.5031225668664101,17,17,7.134197984832604e-07,0
M2,0.5,64,aligned_guard_1p1,1185,0.0014890067149360621,1.1517777388941463e-06,0.5410476546535737,16,16,1.1557879007621877e-06,0
M2,0.5,64,aligned_guard_1p1,1186,0.0014900711107697633,1.0643958337012064e-06,0.4834145308355937,16,16,6.3381436564279e-07,0
M2,0.5,64,aligned_guard_1p1,1187,0.0014911720249601802,1.100914190416838e-06,0.5282090771963572,17,17,1.027894561754009e-06,0
M2,0.5,64,aligned_guard_1p1,1188,0.0014922141446793834,1.0421197192031429e-06,0.507841661045094,17,17,5.321018136592504e-07,0
M2,0.5,64,aligned_guard_1p1,1189,0.0014932401728680305,1.02602818864698e-06,0.4967653349358048,14,14,1.9593069892094406e-06,0
M2,0.5,64,aligned_guard_1p1,1190,0.0014942728819929332,1.032709124902576e-06,0.4494053845833374,14,14,1.006679909568645e-06,0
M2,0.5,64,aligned_guard_1p1,1191,0.001495408862030326,1.1359800373928337e-06,0.46116866504030135,14,14,4.205334369278995e-07,0
M2,0.5,64,aligned_guard_1p1,1192,0.0014966404938859873,1.2316318556612698e-06,0.42734519626163436,13,13,1.626598850667057e-06,0
M2,0.5,64,aligned_guard_1p1,1193,0.0014979952889272146,1.3547950412273968e-06,0.4267138245356438,16,16,6.33826286189886e-07,0
M2,0.5,64,aligned_guard_1p1,1194,0.0014987404261998898,7.451372726750683e-07,0.3238999722731882,13,13,9.925704766246983e-07,1
M2,0.5,64,aligned_guard_1p1,1195,0.0014995600771998323,8.196509999425752e-07,0.39201120105504733,14,14,1.0418403381159755e-06,0
M2,0.5,64,aligned_guard_1p1,1196,0.0015004616932997692,9.016160999368328e-07,0.444537061386118,14,14,1.0085627375193259e-06,0
M2,0.5,64,aligned_guard_1p1,1197,0.0015014534710096996,9.917777099305162e-07,0.43801054838625547,14,14,1.8412628571561144e-06,0
M2,0.5,64,aligned_guard_1p1,1198,0.0015025444264906232,1.090955480923568e-06,0.44475261386078646,17,16,1.5385427907461174e-06,0
M2,0.5,64,aligned_guard_1p1,1199,0.001503744477519639,1.200051029015925e-06,0.5338972878330026,19,18,4.274674826168228e-07,0
M2,0.5,64,aligned_guard_1p1,1200,0.0015048683369738487,1.1238594542095596e-06,0.5101785481224078,17,16,8.354925088239038e-07,0
M2,0.5,64,aligned_guard_1p1,1201,0.0015059697743611572,1.1014373873084826e-06,0.49467643034441694,18,17,1.2382048131748512e-06,0
M2,0.5,64,aligned_guard_1p1,1202,0.0015070830651101642,1.1132907490069925e-06,0.5440644414874727,18,17,4.487818866047904e-07,0
M2,0.5,64,aligned_guard_1p1,1203,0.001508106189086033,1.023123975868791e-06,0.47197175622202375,13,13,4.835710462538862e-07,0
M2,0.5,64,aligned_guard_1p1,1204,0.001509190071715005,1.0838826289718653e-06,0.35763717392377115,13,12,1.3136430851202246e-06,0
M2,0.5,64,aligned_guard_1p1,1205,0.0015103823426068739,1.192270891869052e-06,0.36254482152557266,14,13,7.697676292630365e-07,0
M2,0.5,64,aligned_guard_1p1,1206,0.00151169384058793,1.3114979810559574e-06,0.3974813611265591,17,16,4.645568877051783e-07,0
M2,0.5,64,aligned_guard_1p1,1207,0.0015131364883670916,1.4426477791615533e-06,0.5337704608895075,20,19,1.5064116527429697e-06,0
M2,0.5,64,aligned_guard_1p1,1208,0.0015138121757106537,6.756873435621734e-07,0.3565661191705723,14,14,6.340670316209657e-07,1
M2,0.5,64,aligned_guard_1p1,1209,0.001514555431788572,7.432560779183908e-07,0.4152760132486052,15,15,3.2074258064200665e-07,0
M2,0.5,64,aligned_guard_1p1,1210,0.0015153730134742822,8.175816857102299e-07,0.4463533864552022,14,14,4.892684632676182e-07,0
M2,0.5,64,aligned_guard_1p1,1211,0.0015162723533285634,8.993398542812529e-07,0.4084433033256733,14,14,1.8231748616126184e-06,0
M2,0.5,64,aligned_guard_1p1,1212,0.0015172616271682728,9.892738397093783e-07,0.4444015409797548,15,15,7.643711554183236e-07,0
M2,0.5,64,aligned_guard_1p1,1213,0.0015183498283919531,1.0882012236803162e-06,0.4679891982137296,28,15,5.037484007432703e-07,0
M2,0.5,64,aligned_guard_1p1,1214,0.0015195124633713862,1.162634979433155e-06,0.44298826489480697,31,16,1.3208385330659233e-06,0
M2,0.5,64,aligned_guard_1p1,1215,0.0015207913618487626,1.2788984773764704e-06,0.5225024557818512,34,17,9.73272788719464e-07,0
M2,0.5,64,aligned_guard_1p1,1216,0.0015220151823908715,1.223820542109012e-06,0.5153885276271902,26,17,1.6514981256281317e-06,0
M2,0.5,64,aligned_guard_1p1,1217,0.0015232024619639573,1.1872795730857546e-06,0.5398994922537157,21,18,1.8533047825555031e-06,0
M2,0.5,64,aligned_guard_1p1,1218,0.001524301999553935,1.0995375899777794e-06,0.5498598028870962,16,16,1.7765020338795301e-06,0
M2,0.5,64,aligned_guard_1p1,1219,0.00152530183404284,9.998344889047558e-07,0.45702931393942015,15,15,6.717810102203775e-07,0
M2,0.5,64,aligned_guard_1p1,1220,0.001526395674698581,1.093840655741051e-06,0.5068447053509509,15,15,1.0630678492917315e-06,0
M2,0.5,64,aligned_guard_1p1,1221,0.0015274747435378062,1.0790688392252717e-06,0.46593547651767603,15,15,3.271953616272158e-07,0
M2,0.5,64,aligned_guard_1p1,1222,0.001528632703055388,1.1579595175817604e-06,0.4834919791203354,14,14,1.3304560455190272e-06,0
M2,0.5,64,aligned_guard_1p1,1223,0.0015298301991541739,1.1974960987859096e-06,0.45644501656723435,15,15,5.045637009548791e-07,0
M2,0.5,64,aligned_guard_1p1,1224,0.0015311419629541075,1.3117637999335222e-06,0.4642110435014549,17,17,4.702749229678793e-07,0
M2,0.5,64,aligned_guard_1p1,1225,0.0015325548588969089,1.4128959428012948e-06,0.5430640990234906,19,19,1.5438462985943448e-06,0
M2,0.5,64,aligned_guard_1p1,1226,0.0015332052866941716,6.504277972627404e-07,0.3436175893309061,14,14,3.786262174295279e-07,1
M2,0.5,64,aligned_guard_1p1,1227,0.0015339207572711605,7.154705769890145e-07,0.3970820509857618,14,14,1.1792986695111783e-06,0
M2,0.5,64,aligned_guard_1p1,1228,0.0015347077749058484,7.87017634687916e-07,0.4278817679975259,14,14,3.6252898488720584e-07,0
M2,0.5,64,aligned_guard_1p1,1229,0.0015355734943040052,8.657193981567076e-07,0.40116601171596594,12,12,1.0175530625750898e-06,0
M2,0.5,64,aligned_guard_1p1,1230,0.0015365257856419776,9.522913379723785e-07,0.31832536176896165,13,13,7.054760704149526e-07,0
M2,0.5,64,aligned_guard_1p1,1231,0.0015375733061137472,1.0475204717696164e-06,0.36689226781919626,14,14,3.046403682118504e-07,0
M2,0.5,64,aligned_guard_1p1,1232,0.0015387255786326937,1.1522725189465782e-06,0.39959887788656195,14,14,5.599294300736392e-07,0
M2,0.5,64,aligned_guard_1p1,1233,0.0015399930784035349,1.267499770841236e-06,0.4196340871559838,14,14,1.782156704242592e-06,0
M2,0.5,64,aligned_guard_1p1,1234,0.0015413873281514602,1.3942497479253596e-06,0.48704000628137667,17,17,5.11692675782466e-07,0
M2,0.5,64,aligned_guard_1p1,1235,0.0015421030033167154,7.156751652552452e-07,0.3393530868813741,13,13,4.5691736973013396e-07,1
M2,0.5,64,aligned_guard_1p1,1236,0.0015428902459984962,7.872426817807699e-07,0.3806465843185244,13,13,4.883878663495417e-07,0
M2,0.5,64,aligned_guard_1p1,1237,0.001543756212948455,8.659669499588469e-07,0.3802576692862331,14,14,6.563946394326905e-07,0
M2,0.5,64,aligned_guard_1p1,1238,0.0015447087765934097,9.525636449547317e-07,0.41356377742061234,16,16,3.639251663554992e-07,0
M2,0.5,64,aligned_guard_1p1,1239,0.00154575659660286,1.047820009450205e-06,0.493880171155599,17,17,4.580173113588204e-07,0
M2,0.5,64,aligned_guard_1p1,1240,0.0015468174004887483,1.0608038858884303e-06,0.5040111267168323,15,15,1.9013516386329833e-06,0
M2,0.5,64,aligned_guard_1p1,1241,0.0015478697620633813,1.0523615746328749e-06,0.477536084825606,16,16,1.8785901576690301e-06,0
M2,0.5,64,aligned_guard_1p1,1242,0.0015489716280878275,1.1018660244462915e-06,0.5277343406824412,16,16,6.391295976946281e-07,0
M2,0.5,64,aligned_guard_1p1,1243,0.0015500155870833909,1.0439589955633835e-06,0.45365362514851965,14,14,4.070214439584226e-07,0
M2,0.5,64,aligned_guard_1p1,1244,0.0015511639419785105,1.148354895119722e-06,0.4082401224660984,25,14,3.085700646097242e-07,0
M2,0.5,64,aligned_guard_1p1,1245,0.0015524271323631423,1.2631903846316944e-06,0.3947905575085944,28,15,1.4278423940240629e-06,0
M2,0.5,64,aligned_guard_1p1,1246,0.0015538166417862372,1.3895094230948639e-06,0.48533622074888405,35,18,4.928670019725924e-07,0
M2,0.5,64,aligned_guard_1p1,1247,0.0015545323875742554,7.157457880182637e-07,0.32551430637435047,14,14,2.8766311854792603e-07,1
M2,0.5,64,aligned_guard_1p1,1248,0.0015553197079410754,7.873203668200901e-07,0.3942465978431096,15,15,4.372250705210698e-07,0
M2,0.5,64,aligned_guard_1p1,1249,0.0015561857603445775,8.660524035020992e-07,0.45711468757022433,15,15,1.0153333179738985e-06,0
M2,0.5,64,aligned_guard_1p1,1250,0.0015571330635346212,9.473031900435837e-07,0.47153480066414677,15,15,4.504816218592215e-07,0
M2,0.5,64,aligned_guard_1p1,1251,0.0015581375526929073,1.0044891582862255e-06,0.45646903084113966,15,15,5.968309261643544e-07,0
M2,0.5,64,aligned_guard_1p1,1252,0.0015592378345197326,1.1002818268254082e-06,0.46912580522448416,16,16,6.66256396616224e-07,0
M2,0.5,64,aligned_guard_1p1,1253,0.0015604105282988553,1.1726937791227514e-06,0.5120493971979538,16,16,5.418373919677388e-07,0
M2,0.5,64,aligned_guard_1p1,1254,0.0015615556265897038,1.1450982908484884e-06,0.4860291727405239,15,15,7.370366427653409e-07,0
M2,0.5,64,aligned_guard_1p1,1255,0.0015627336405393518,1.178013949648061e-06,0.4611366672625163,16,16,5.81852906355071e-07,0
M2,0.5,64,aligned_guard_1p1,1256,0.001564010934271643,1.2772937322911258e-06,0.5153921299269939,18,18,1.5586797091952286e-06,0
M2,0.5,64,aligned_guard_1p1,1257,0.0015646305080185645,6.19573746921619e-07,0.3364794900597867,13,13,1.1849611366110783e-06,1
M2,0.5,64,aligned_guard_1p1,1258,0.0015653120391401782,6.815311216137809e-07,0.3800443540742177,13,13,1.9403653279221167e-06,0
M2,0.5,64,aligned_guard_1p1,1259,0.0015660617233739533,7.496842337751591e-07,0.39705819655242586,13,13,3.511960718103702e-07,0
M2,0.5,64,aligned_guard_1p1,1260,0.001566886376031106,8.246526571526751e-07,0.3607718546115248,13,13,3.4167410919506046e-07,0
M2,0.5,64,aligned_guard_1p1,1261,0.001567793493953974,9.071179228679427e-07,0.3522098830597667,13,13,5.913865308379435e-07,0
M2,0.5,64,aligned_guard_1p1,1262,0.0015687913236691285,9.97829715154737e-07,0.3628885479745418,14,14,7.774681274416336e-07,0
M2,0.5,64,aligned_guard_1p1,1263,0.0015698889363557989,1.0976126866702107e-06,0.4273712495087266,16,15,5.468795942319563e-07,0
M2,0.5,64,aligned_guard_1p1,1264,0.001571096310311136,1.207373955337232e-06,0.46602186767571707,15,14,1.0360433342664257e-06,0
M2,0.5,64,aligned_guard_1p1,1265,0.0015723917151398397,1.295404828703647e-06,0.424760353490339,16,15,1.408690389077523e-06,0
M2,0.5,64,aligned_guard_1p1,1266,0.0015738166604514138,1.4249453115740118e-06,0.5008928136659615,19,18,1.9762874117986926e-06,0
M2,0.5,64,aligned_guard_1p1,1267,0.0015745278631641984,7.112027127845201e-07,0.34632705660559276,14,14,6.100993320046985e-07,1
M2,0.5,64,aligned_guard_1p1,1268,0.0015753101861482614,7.823229840629721e-07,0.41024045682660654,15,15,5.713253780274464e-07,0
M2,0.5,64,aligned_guard_1p1,1269,0.0015761707414307306,8.605552824692693e-07,0.4575436820651652,15,15,3.995537905554412e-07,0
M2,0.5,64,aligned_guard_1p1,1270,0.001577111149217136,9.40407786405305e-07,0.44309912544044083,13,13,3.042421642547331e-07,0
M2,0.5,64,aligned_guard_1p1,1271,0.0015781455977821818,1.0344485650458356e-06,0.3501749828780165,13,12,1.9225509011051868e-06,0
M2,0.5,64,aligned_guard_1p1,1272,0.0015792834912037323,1.1378934215504193e-06,0.35755504320819204,14,13,9.393826419941413e-07,0
M2,0.5,64,aligned_guard_1p1,1273,0.0015805351739674378,1.2516827637054612e-06,0.38682940507598884,15,14,3.4235698601242335e-07,0
